CH1,CH2,Start,Increment,
Volt,Volt,-1.90000e-03,5.00000e-06
-9.67e-02,5.17e-01,
-1.04e-01,5.09e-01,
-8.93e-02,5.02e-01,
-9.67e-02,5.02e-01,
-8.18e-02,5.17e-01,
-8.18e-02,5.02e-01,
-6.70e-02,5.17e-01,
-7.44e-02,5.17e-01,
-5.21e-02,5.02e-01,
-6.70e-02,5.02e-01,
-5.21e-02,5.17e-01,
-5.95e-02,5.02e-01,
-3.72e-02,5.17e-01,
-5.21e-02,5.02e-01,
-2.98e-02,5.17e-01,
-4.46e-02,5.02e-01,
-1.49e-02,5.17e-01,
-2.98e-02,5.02e-01,
-7.44e-03,5.17e-01,
-2.23e-02,5.17e-01,
0.00e+00,5.02e-01,
-1.49e-02,5.02e-01,
7.44e-03,5.17e-01,
-7.44e-03,5.02e-01,
1.49e-02,5.17e-01,
0.00e+00,5.02e-01,
2.98e-02,5.17e-01,
1.49e-02,5.02e-01,
3.72e-02,5.17e-01,
2.23e-02,5.02e-01,
4.46e-02,5.17e-01,
2.98e-02,5.02e-01,
5.21e-02,5.17e-01,
3.72e-02,5.17e-01,
5.95e-02,5.02e-01,
4.46e-02,5.02e-01,
7.44e-02,5.17e-01,
5.95e-02,5.02e-01,
8.18e-02,5.17e-01,
6.70e-02,5.02e-01,
8.93e-02,5.17e-01,
7.44e-02,5.02e-01,
9.67e-02,5.17e-01,
8.18e-02,5.17e-01,
9.67e-02,5.02e-01,
8.93e-02,5.02e-01,
1.04e-01,5.17e-01,
9.67e-02,5.02e-01,
1.19e-01,5.17e-01,
1.12e-01,5.02e-01,
1.26e-01,5.24e-01,
1.19e-01,5.17e-01,
1.34e-01,5.02e-01,
1.26e-01,5.02e-01,
1.41e-01,5.24e-01,
1.34e-01,5.02e-01,
1.49e-01,5.17e-01,
1.41e-01,5.02e-01,
1.64e-01,5.17e-01,
1.56e-01,5.02e-01,
1.71e-01,5.24e-01,
1.64e-01,5.02e-01,
1.79e-01,5.17e-01,
1.64e-01,5.02e-01,
1.86e-01,5.24e-01,
1.71e-01,5.02e-01,
1.93e-01,5.24e-01,
1.93e-01,5.17e-01,
1.79e-01,5.02e-01,
2.01e-01,5.02e-01,
1.86e-01,5.24e-01,
2.01e-01,5.02e-01,
2.16e-01,5.24e-01,
2.08e-01,5.02e-01,
2.23e-01,5.24e-01,
2.16e-01,5.02e-01,
2.31e-01,5.24e-01,
2.23e-01,5.24e-01,
2.38e-01,5.02e-01,
2.23e-01,5.24e-01,
2.46e-01,5.02e-01,
2.46e-01,5.24e-01,
2.31e-01,5.02e-01,
2.38e-01,5.24e-01,
2.60e-01,5.09e-01,
2.53e-01,5.02e-01,
2.68e-01,5.24e-01,
2.60e-01,5.02e-01,
2.75e-01,5.24e-01,
2.60e-01,5.24e-01,
2.83e-01,5.02e-01,
2.68e-01,5.24e-01,
2.83e-01,5.02e-01,
2.75e-01,5.24e-01,
2.90e-01,5.09e-01,
2.83e-01,5.24e-01,
2.98e-01,5.02e-01,
2.90e-01,5.24e-01,
3.12e-01,5.02e-01,
2.98e-01,5.24e-01,
3.12e-01,5.02e-01,
3.05e-01,5.24e-01,
3.20e-01,5.02e-01,
3.12e-01,5.24e-01,
3.27e-01,5.09e-01,
3.27e-01,5.24e-01,
3.12e-01,5.09e-01,
3.20e-01,5.24e-01,
3.35e-01,5.09e-01,
3.27e-01,5.09e-01,
3.42e-01,5.24e-01,
3.35e-01,5.24e-01,
3.50e-01,5.09e-01,
3.42e-01,5.24e-01,
3.57e-01,5.09e-01,
3.50e-01,5.24e-01,
3.65e-01,5.09e-01,
3.50e-01,5.24e-01,
3.72e-01,5.09e-01,
3.57e-01,5.24e-01,
3.72e-01,5.09e-01,
3.65e-01,5.09e-01,
3.79e-01,5.24e-01,
3.65e-01,5.24e-01,
3.79e-01,5.09e-01,
3.72e-01,5.24e-01,
3.87e-01,5.09e-01,
3.79e-01,5.09e-01,
4.02e-01,5.24e-01,
4.02e-01,5.24e-01,
3.79e-01,5.09e-01,
3.94e-01,5.09e-01,
4.09e-01,5.24e-01,
4.09e-01,5.24e-01,
3.94e-01,5.09e-01,
4.02e-01,5.24e-01,
4.17e-01,5.09e-01,
4.02e-01,5.09e-01,
4.24e-01,5.24e-01,
4.09e-01,5.09e-01,
4.24e-01,5.24e-01,
4.17e-01,5.24e-01,
4.32e-01,5.09e-01,
4.32e-01,5.09e-01,
4.17e-01,5.24e-01,
4.24e-01,5.24e-01,
4.46e-01,5.09e-01,
4.24e-01,5.24e-01,
4.46e-01,5.09e-01,
4.39e-01,5.24e-01,
4.54e-01,5.09e-01,
4.39e-01,5.24e-01,
4.54e-01,5.09e-01,
4.46e-01,5.24e-01,
4.61e-01,5.09e-01,
4.61e-01,5.24e-01,
4.46e-01,5.09e-01,
4.54e-01,5.24e-01,
4.69e-01,5.09e-01,
4.54e-01,5.24e-01,
4.69e-01,5.09e-01,
4.61e-01,5.24e-01,
4.76e-01,5.09e-01,
4.76e-01,5.24e-01,
4.61e-01,5.09e-01,
4.61e-01,5.24e-01,
4.76e-01,5.09e-01,
4.84e-01,5.24e-01,
4.69e-01,5.09e-01,
4.84e-01,5.24e-01,
4.69e-01,5.09e-01,
4.84e-01,5.24e-01,
4.98e-01,5.09e-01,
4.98e-01,5.24e-01,
4.84e-01,5.09e-01,
4.84e-01,5.24e-01,
4.98e-01,5.09e-01,
4.91e-01,5.24e-01,
5.06e-01,5.09e-01,
5.06e-01,5.09e-01,
4.91e-01,5.24e-01,
4.98e-01,5.09e-01,
5.13e-01,5.24e-01,
5.13e-01,5.24e-01,
4.98e-01,5.09e-01,
4.98e-01,5.24e-01,
5.13e-01,5.09e-01,
5.06e-01,5.09e-01,
5.21e-01,5.24e-01,
5.21e-01,5.24e-01,
5.06e-01,5.09e-01,
5.21e-01,5.24e-01,
5.06e-01,5.09e-01,
5.13e-01,5.24e-01,
5.28e-01,5.09e-01,
5.28e-01,5.24e-01,
5.13e-01,5.09e-01,
5.28e-01,5.24e-01,
5.13e-01,5.09e-01,
5.21e-01,5.09e-01,
5.43e-01,5.24e-01,
5.21e-01,5.09e-01,
5.43e-01,5.24e-01,
5.43e-01,5.24e-01,
5.21e-01,5.09e-01,
5.43e-01,5.24e-01,
5.21e-01,5.09e-01,
5.36e-01,5.24e-01,
5.51e-01,5.09e-01,
5.51e-01,5.09e-01,
5.36e-01,5.24e-01,
5.51e-01,5.09e-01,
5.36e-01,5.24e-01,
5.51e-01,5.09e-01,
5.36e-01,5.24e-01,
5.43e-01,5.24e-01,
5.58e-01,5.09e-01,
5.58e-01,5.09e-01,
5.43e-01,5.24e-01,
5.43e-01,5.24e-01,
5.58e-01,5.09e-01,
5.43e-01,5.09e-01,
5.58e-01,5.24e-01,
5.51e-01,5.24e-01,
5.65e-01,5.09e-01,
5.65e-01,5.09e-01,
5.51e-01,5.24e-01,
5.65e-01,5.24e-01,
5.51e-01,5.09e-01,
5.65e-01,5.24e-01,
5.51e-01,5.09e-01,
5.51e-01,5.09e-01,
5.65e-01,5.24e-01,
5.58e-01,5.09e-01,
5.73e-01,5.24e-01,
5.73e-01,5.09e-01,
5.58e-01,5.24e-01,
5.73e-01,5.24e-01,
5.58e-01,5.09e-01,
5.58e-01,5.09e-01,
5.73e-01,5.24e-01,
5.73e-01,5.24e-01,
5.58e-01,5.09e-01,
5.65e-01,5.24e-01,
5.80e-01,5.09e-01,
5.65e-01,5.09e-01,
5.80e-01,5.24e-01,
5.65e-01,5.24e-01,
5.88e-01,5.09e-01,
5.88e-01,5.09e-01,
5.65e-01,5.24e-01,
5.65e-01,5.09e-01,
5.88e-01,5.24e-01,
5.65e-01,5.09e-01,
5.88e-01,5.24e-01,
5.88e-01,5.24e-01,
5.65e-01,5.09e-01,
5.73e-01,5.09e-01,
5.88e-01,5.24e-01,
5.80e-01,5.24e-01,
5.95e-01,5.09e-01,
5.80e-01,5.09e-01,
5.95e-01,5.24e-01,
5.95e-01,5.24e-01,
5.80e-01,5.09e-01,
5.95e-01,5.09e-01,
5.80e-01,5.24e-01,
5.95e-01,5.09e-01,
5.80e-01,5.24e-01,
5.80e-01,5.24e-01,
5.95e-01,5.09e-01,
5.80e-01,5.24e-01,
5.95e-01,5.09e-01,
5.80e-01,5.09e-01,
5.95e-01,5.24e-01,
5.80e-01,5.24e-01,
5.95e-01,5.09e-01,
5.80e-01,5.09e-01,
5.95e-01,5.24e-01,
5.95e-01,5.24e-01,
5.80e-01,5.09e-01,
5.88e-01,5.24e-01,
6.03e-01,5.09e-01,
5.88e-01,5.24e-01,
6.03e-01,5.09e-01,
5.88e-01,5.24e-01,
6.03e-01,5.09e-01,
5.88e-01,5.24e-01,
6.03e-01,5.09e-01,
5.95e-01,5.09e-01,
6.03e-01,5.24e-01,
5.95e-01,5.09e-01,
6.03e-01,5.24e-01,
5.95e-01,5.09e-01,
6.03e-01,5.24e-01,
6.03e-01,5.24e-01,
5.88e-01,5.09e-01,
6.03e-01,5.24e-01,
5.88e-01,5.09e-01,
6.03e-01,5.09e-01,
5.88e-01,5.24e-01,
5.88e-01,5.24e-01,
6.03e-01,5.09e-01,
5.88e-01,5.09e-01,
6.03e-01,5.24e-01,
6.03e-01,5.09e-01,
5.88e-01,5.24e-01,
5.88e-01,5.09e-01,
6.03e-01,5.24e-01,
5.88e-01,5.09e-01,
6.03e-01,5.24e-01,
5.88e-01,5.09e-01,
6.03e-01,5.24e-01,
5.88e-01,5.09e-01,
6.03e-01,5.24e-01,
5.88e-01,5.09e-01,
6.03e-01,5.24e-01,
5.88e-01,5.09e-01,
6.03e-01,5.24e-01,
5.88e-01,5.24e-01,
6.03e-01,5.09e-01,
5.88e-01,5.09e-01,
6.03e-01,5.24e-01,
6.03e-01,5.09e-01,
5.88e-01,5.24e-01,
5.88e-01,5.09e-01,
6.03e-01,5.24e-01,
5.88e-01,5.09e-01,
6.03e-01,5.24e-01,
5.88e-01,5.09e-01,
6.03e-01,5.24e-01,
5.88e-01,5.09e-01,
6.03e-01,5.24e-01,
5.88e-01,5.09e-01,
6.03e-01,5.24e-01,
5.88e-01,5.09e-01,
6.03e-01,5.24e-01,
5.88e-01,5.24e-01,
6.03e-01,5.09e-01,
5.88e-01,5.09e-01,
6.03e-01,5.24e-01,
5.88e-01,5.24e-01,
6.03e-01,5.09e-01,
5.88e-01,5.09e-01,
6.03e-01,5.24e-01,
5.88e-01,5.09e-01,
6.03e-01,5.24e-01,
5.88e-01,5.09e-01,
6.03e-01,5.24e-01,
5.88e-01,5.24e-01,
6.03e-01,5.09e-01,
5.88e-01,5.24e-01,
6.03e-01,5.09e-01,
6.03e-01,5.24e-01,
5.88e-01,5.09e-01,
5.88e-01,5.09e-01,
6.03e-01,5.24e-01,
6.03e-01,5.09e-01,
5.88e-01,5.24e-01,
6.03e-01,5.09e-01,
5.88e-01,5.24e-01,
6.03e-01,5.09e-01,
5.88e-01,5.24e-01,
5.88e-01,5.09e-01,
6.03e-01,5.24e-01,
5.88e-01,5.09e-01,
6.03e-01,5.24e-01,
6.03e-01,5.09e-01,
5.88e-01,5.24e-01,
5.88e-01,5.24e-01,
6.03e-01,5.09e-01,
5.88e-01,5.09e-01,
6.03e-01,5.24e-01,
6.03e-01,5.09e-01,
5.88e-01,5.24e-01,
6.03e-01,5.24e-01,
5.88e-01,5.09e-01,
5.95e-01,5.09e-01,
5.80e-01,5.24e-01,
5.95e-01,5.24e-01,
5.80e-01,5.09e-01,
5.95e-01,5.24e-01,
5.80e-01,5.09e-01,
5.95e-01,5.09e-01,
5.80e-01,5.24e-01,
5.80e-01,5.09e-01,
5.95e-01,5.24e-01,
5.80e-01,5.09e-01,
5.95e-01,5.24e-01,
5.80e-01,5.09e-01,
5.95e-01,5.24e-01,
5.80e-01,5.09e-01,
5.95e-01,5.24e-01,
5.80e-01,5.09e-01,
5.95e-01,5.24e-01,
5.80e-01,5.09e-01,
5.95e-01,5.24e-01,
5.95e-01,5.09e-01,
5.80e-01,5.24e-01,
5.80e-01,5.09e-01,
5.95e-01,5.24e-01,
5.80e-01,5.09e-01,
5.95e-01,5.24e-01,
5.80e-01,5.09e-01,
5.95e-01,5.24e-01,
5.80e-01,5.24e-01,
5.95e-01,5.09e-01,
5.80e-01,5.09e-01,
5.95e-01,5.24e-01,
5.80e-01,5.09e-01,
5.95e-01,5.24e-01,
5.80e-01,5.09e-01,
5.95e-01,5.24e-01,
5.80e-01,5.09e-01,
5.88e-01,5.24e-01,
5.80e-01,5.24e-01,
5.88e-01,5.09e-01,
5.88e-01,5.24e-01,
5.65e-01,5.09e-01,
5.88e-01,5.09e-01,
5.65e-01,5.24e-01,
5.65e-01,5.09e-01,
5.88e-01,5.24e-01,
5.65e-01,5.09e-01,
5.88e-01,5.24e-01,
5.65e-01,5.24e-01,
5.88e-01,5.09e-01,
5.88e-01,5.09e-01,
5.65e-01,5.24e-01,
5.65e-01,5.09e-01,
5.88e-01,5.24e-01,
5.65e-01,5.24e-01,
5.88e-01,5.09e-01,
5.65e-01,5.09e-01,
5.88e-01,5.24e-01,
5.65e-01,5.09e-01,
5.88e-01,5.24e-01,
5.88e-01,5.09e-01,
5.65e-01,5.24e-01,
5.65e-01,5.09e-01,
5.88e-01,5.24e-01,
5.88e-01,5.09e-01,
5.65e-01,5.24e-01,
5.65e-01,5.24e-01,
5.88e-01,5.09e-01,
5.73e-01,5.09e-01,
5.65e-01,5.24e-01,
5.73e-01,5.24e-01,
5.65e-01,5.09e-01,
5.73e-01,5.24e-01,
5.58e-01,5.09e-01,
5.73e-01,5.09e-01,
5.58e-01,5.24e-01,
5.73e-01,5.09e-01,
5.58e-01,5.24e-01,
5.73e-01,5.09e-01,
5.58e-01,5.24e-01,
5.58e-01,5.09e-01,
5.73e-01,5.24e-01,
5.58e-01,5.09e-01,
5.73e-01,5.24e-01,
5.73e-01,5.09e-01,
5.58e-01,5.24e-01,
5.73e-01,5.09e-01,
5.58e-01,5.24e-01,
5.73e-01,5.24e-01,
5.58e-01,5.09e-01,
5.73e-01,5.09e-01,
5.58e-01,5.24e-01,
5.73e-01,5.09e-01,
5.58e-01,5.24e-01,
5.58e-01,5.09e-01,
5.73e-01,5.24e-01,
5.58e-01,5.09e-01,
5.73e-01,5.24e-01,
5.73e-01,5.09e-01,
5.58e-01,5.24e-01,
5.65e-01,5.09e-01,
5.58e-01,5.24e-01,
5.65e-01,5.09e-01,
5.58e-01,5.24e-01,
5.65e-01,5.09e-01,
5.51e-01,5.24e-01,
5.65e-01,5.09e-01,
5.51e-01,5.24e-01,
5.65e-01,5.09e-01,
5.51e-01,5.24e-01,
5.51e-01,5.09e-01,
5.65e-01,5.24e-01,
5.51e-01,5.09e-01,
5.65e-01,5.24e-01,
5.51e-01,5.24e-01,
5.65e-01,5.09e-01,
5.51e-01,5.24e-01,
5.65e-01,5.09e-01,
5.65e-01,5.09e-01,
5.51e-01,5.24e-01,
5.51e-01,5.09e-01,
5.65e-01,5.24e-01,
5.65e-01,5.24e-01,
5.51e-01,5.09e-01,
5.58e-01,5.09e-01,
5.65e-01,5.24e-01,
5.58e-01,5.09e-01,
5.65e-01,5.24e-01,
5.65e-01,5.24e-01,
5.51e-01,5.09e-01,
5.51e-01,5.09e-01,
5.65e-01,5.24e-01,
5.65e-01,5.09e-01,
5.51e-01,5.24e-01,
5.65e-01,5.09e-01,
5.51e-01,5.24e-01,
5.51e-01,5.09e-01,
5.65e-01,5.24e-01,
5.51e-01,5.09e-01,
5.58e-01,5.24e-01,
5.58e-01,5.09e-01,
5.51e-01,5.24e-01,
5.58e-01,5.09e-01,
5.43e-01,5.24e-01,
5.58e-01,5.09e-01,
5.43e-01,5.24e-01,
5.58e-01,5.09e-01,
5.43e-01,5.24e-01,
5.43e-01,5.09e-01,
5.58e-01,5.24e-01,
5.43e-01,5.24e-01,
5.58e-01,5.09e-01,
5.43e-01,5.24e-01,
5.58e-01,5.09e-01,
5.43e-01,5.09e-01,
5.58e-01,5.24e-01,
5.43e-01,5.09e-01,
5.58e-01,5.24e-01,
5.58e-01,5.24e-01,
5.43e-01,5.09e-01,
5.58e-01,5.09e-01,
5.43e-01,5.24e-01,
5.58e-01,5.09e-01,
5.43e-01,5.24e-01,
5.43e-01,5.24e-01,
5.58e-01,5.09e-01,
5.51e-01,5.09e-01,
5.58e-01,5.24e-01,
5.58e-01,5.09e-01,
5.43e-01,5.24e-01,
5.58e-01,5.24e-01,
5.43e-01,5.09e-01,
5.58e-01,5.09e-01,
5.43e-01,5.24e-01,
5.43e-01,5.09e-01,
5.58e-01,5.24e-01,
5.43e-01,5.09e-01,
5.58e-01,5.24e-01,
5.43e-01,5.09e-01,
5.58e-01,5.24e-01,
5.43e-01,5.09e-01,
5.58e-01,5.24e-01,
5.43e-01,5.09e-01,
5.51e-01,5.24e-01,
5.51e-01,5.09e-01,
5.43e-01,5.24e-01,
5.43e-01,5.09e-01,
5.51e-01,5.24e-01,
5.51e-01,5.09e-01,
5.36e-01,5.24e-01,
5.36e-01,5.09e-01,
5.51e-01,5.24e-01,
5.36e-01,5.09e-01,
5.51e-01,5.24e-01,
5.51e-01,5.09e-01,
5.36e-01,5.24e-01,
5.36e-01,5.09e-01,
5.51e-01,5.24e-01,
5.36e-01,5.09e-01,
5.51e-01,5.24e-01,
5.36e-01,5.09e-01,
5.51e-01,5.24e-01,
5.36e-01,5.24e-01,
5.51e-01,5.09e-01,
5.36e-01,5.09e-01,
5.51e-01,5.24e-01,
5.36e-01,5.24e-01,
5.51e-01,5.09e-01,
5.36e-01,5.24e-01,
5.51e-01,5.09e-01,
5.36e-01,5.09e-01,
5.51e-01,5.24e-01,
5.36e-01,5.09e-01,
5.51e-01,5.24e-01,
5.36e-01,5.09e-01,
5.51e-01,5.24e-01,
5.36e-01,5.09e-01,
5.51e-01,5.24e-01,
5.36e-01,5.09e-01,
5.51e-01,5.17e-01,
5.51e-01,5.09e-01,
5.36e-01,5.24e-01,
5.51e-01,5.09e-01,
5.36e-01,5.24e-01,
5.36e-01,5.09e-01,
5.51e-01,5.24e-01,
5.51e-01,5.09e-01,
5.36e-01,5.24e-01,
5.51e-01,5.09e-01,
5.36e-01,5.24e-01,
5.36e-01,5.09e-01,
5.51e-01,5.24e-01,
5.36e-01,5.09e-01,
5.51e-01,5.24e-01,
5.51e-01,5.09e-01,
5.36e-01,5.24e-01,
5.36e-01,5.09e-01,
5.51e-01,5.24e-01,
5.36e-01,5.09e-01,
5.51e-01,5.24e-01,
5.36e-01,5.09e-01,
5.43e-01,5.24e-01,
5.36e-01,5.24e-01,
5.51e-01,5.09e-01,
5.36e-01,5.24e-01,
5.43e-01,5.09e-01,
5.36e-01,5.24e-01,
5.43e-01,5.09e-01,
5.36e-01,5.24e-01,
5.43e-01,5.09e-01,
5.36e-01,5.09e-01,
5.43e-01,5.24e-01,
5.36e-01,5.09e-01,
5.43e-01,5.24e-01,
5.43e-01,5.09e-01,
5.28e-01,5.24e-01,
5.43e-01,5.09e-01,
5.28e-01,5.24e-01,
5.43e-01,5.09e-01,
5.28e-01,5.24e-01,
5.43e-01,5.09e-01,
5.21e-01,5.24e-01,
5.43e-01,5.09e-01,
5.21e-01,5.24e-01,
5.28e-01,5.09e-01,
5.43e-01,5.24e-01,
5.43e-01,5.09e-01,
5.28e-01,5.24e-01,
5.21e-01,5.09e-01,
5.43e-01,5.24e-01,
5.43e-01,5.09e-01,
5.21e-01,5.24e-01,
5.21e-01,5.09e-01,
5.43e-01,5.24e-01,
5.43e-01,5.09e-01,
5.21e-01,5.24e-01,
5.43e-01,5.09e-01,
5.21e-01,5.24e-01,
5.43e-01,5.09e-01,
5.21e-01,5.24e-01,
5.43e-01,5.09e-01,
5.21e-01,5.24e-01,
5.21e-01,5.09e-01,
5.43e-01,5.24e-01,
5.21e-01,5.09e-01,
5.43e-01,5.24e-01,
5.21e-01,5.09e-01,
5.43e-01,5.24e-01,
5.43e-01,5.09e-01,
5.21e-01,5.24e-01,
5.43e-01,5.09e-01,
5.21e-01,5.24e-01,
5.43e-01,5.09e-01,
5.21e-01,5.24e-01,
5.21e-01,5.09e-01,
5.43e-01,5.24e-01,
5.43e-01,5.09e-01,
5.21e-01,5.24e-01,
5.43e-01,5.09e-01,
5.21e-01,5.24e-01,
5.43e-01,5.09e-01,
5.21e-01,5.24e-01,
5.43e-01,5.09e-01,
5.21e-01,5.24e-01,
5.43e-01,5.09e-01,
5.21e-01,5.24e-01,
5.21e-01,5.09e-01,
5.43e-01,5.24e-01,
5.43e-01,5.09e-01,
5.21e-01,5.24e-01,
5.21e-01,5.09e-01,
5.43e-01,5.24e-01,
5.43e-01,5.24e-01,
5.21e-01,5.09e-01,
5.43e-01,5.09e-01,
5.21e-01,5.24e-01,
